n, N, Read, PC, PCSA, HLL, KMV, MC, RC
5000, 25000, 0.000364553, 0.000454321, 0.000523923, 0.000471817, 0.00914059, 0.000668517, 0.00496462
5000, 25000, 0.000378059, 0.000623875, 0.000561969, 0.000596887, 0.00895062, 0.000647684, 0.00419639
5000, 25000, 0.000365313, 0.000458157, 0.000462745, 0.000450856, 0.00911631, 0.000663567, 0.00411871
5000, 25000, 0.00037497, 0.000457609, 0.000488144, 0.000465948, 0.00913508, 0.000673439, 0.00409277
5000, 25000, 0.000386009, 0.0004563, 0.000463269, 0.000449971, 0.00919054, 0.000652006, 0.00421161
5000, 25000, 0.000443326, 0.000459009, 0.000456948, 0.000439332, 0.00923376, 0.000676599, 0.00430146
5000, 25000, 0.000364875, 0.000452644, 0.000490904, 0.000440975, 0.00898277, 0.000651666, 0.00414434
5000, 25000, 0.000370532, 0.000454676, 0.000448642, 0.000443465, 0.00898907, 0.000650538, 0.00443046
5000, 25000, 0.000373161, 0.000456816, 0.000519525, 0.000447921, 0.00904579, 0.000655386, 0.00411418
5000, 25000, 0.000375491, 0.000457486, 0.000461116, 0.000451404, 0.0091207, 0.000655145, 0.00482858
5000, 25000, 0.000402592, 0.000467807, 0.000451601, 0.000450896, 0.00902898, 0.000655451, 0.00440117
5000, 25000, 0.000381307, 0.000458911, 0.000452039, 0.000460771, 0.00930486, 0.000659658, 0.00450276
5000, 25000, 0.000369815, 0.00045994, 0.000463814, 0.000452574, 0.00914106, 0.000655097, 0.00425858
5000, 25000, 0.000366989, 0.000451919, 0.000454369, 0.000438296, 0.00896807, 0.000656382, 0.00428239
5000, 25000, 0.000354489, 0.000450367, 0.000479722, 0.000454572, 0.00893064, 0.000636527, 0.00420393
5000, 25000, 0.000366453, 0.000446937, 0.000448596, 0.000444284, 0.00923558, 0.000678072, 0.00409036
5000, 25000, 0.000371495, 0.00048879, 0.000455168, 0.000449975, 0.00903649, 0.000656692, 0.0040175
5000, 25000, 0.000373603, 0.00048631, 0.000454354, 0.000447319, 0.00895784, 0.000651948, 0.00451605
5000, 25000, 0.000361429, 0.000441397, 0.000431503, 0.000450462, 0.00891968, 0.000656264, 0.00467976
5000, 25000, 0.000367648, 0.000505124, 0.000445971, 0.000477994, 0.00900183, 0.000664264, 0.00411935
5000, 25000, 0.000372889, 0.000447713, 0.000452403, 0.000448964, 0.00896986, 0.000666131, 0.00440594
5000, 25000, 0.000378885, 0.000448778, 0.000448229, 0.000443368, 0.00895101, 0.000658015, 0.004098
5000, 25000, 0.000370087, 0.000457623, 0.00044695, 0.000436914, 0.00895599, 0.000671535, 0.00420001
5000, 25000, 0.000377481, 0.000468709, 0.000449492, 0.000453363, 0.00895689, 0.000663858, 0.00424015
5000, 25000, 0.000372922, 0.000460154, 0.000446029, 0.000463559, 0.00911336, 0.000669112, 0.00465152
5000, 25000, 0.000380247, 0.000452892, 0.000444145, 0.000448763, 0.00902496, 0.00065074, 0.00408228
5000, 25000, 0.000372501, 0.000451866, 0.000453584, 0.000449436, 0.0091636, 0.000656937, 0.00400091
5000, 25000, 0.000365952, 0.000451281, 0.00044769, 0.00043604, 0.00908333, 0.000658222, 0.00402423
5000, 25000, 0.000365095, 0.000445786, 0.000448263, 0.000446044, 0.00914063, 0.000660834, 0.00402156
5000, 25000, 0.000362426, 0.000450452, 0.000447359, 0.00046282, 0.00904635, 0.000665429, 0.00404587
5000, 25000, 0.000385348, 0.000453356, 0.00046131, 0.000453239, 0.00929154, 0.000963773, 0.00556008
5000, 25000, 0.000356821, 0.000459762, 0.000446997, 0.000462232, 0.009173, 0.000669856, 0.00454609
5000, 25000, 0.0003781, 0.000465634, 0.000465903, 0.000448877, 0.00920159, 0.000676603, 0.00437131
5000, 25000, 0.000364999, 0.00046541, 0.00048835, 0.000472167, 0.00921185, 0.000680812, 0.00408763
5000, 25000, 0.000376031, 0.000465176, 0.000489481, 0.000463797, 0.00918984, 0.000670233, 0.00443059
5000, 25000, 0.000374191, 0.00045691, 0.00045414, 0.000453068, 0.0091046, 0.000679158, 0.00426386
5000, 25000, 0.000375093, 0.000466244, 0.000453817, 0.00045068, 0.00913318, 0.000661716, 0.00421625
5000, 25000, 0.000377142, 0.000458298, 0.000460758, 0.000451678, 0.00910514, 0.000660739, 0.00442964
5000, 25000, 0.000356185, 0.000446048, 0.000451082, 0.000441724, 0.00892621, 0.000647887, 0.00484593
5000, 25000, 0.000380521, 0.000484562, 0.000467247, 0.000472213, 0.00955601, 0.000648022, 0.00428125
5000, 25000, 0.000379822, 0.000476193, 0.000454647, 0.000446158, 0.00914946, 0.000647219, 0.00439485
5000, 25000, 0.000361675, 0.000459159, 0.000456264, 0.000439982, 0.00917945, 0.000662987, 0.00417421
5000, 25000, 0.000372577, 0.000473374, 0.000464843, 0.000465328, 0.00920541, 0.00066637, 0.00430359
5000, 30000, 0.000461716, 0.000571269, 0.000551298, 0.000548198, 0.0116188, 0.00088628, 0.00495131
5000, 30000, 0.000433057, 0.00058391, 0.000546943, 0.000539821, 0.0109299, 0.000809323, 0.00545206
5000, 30000, 0.000450891, 0.000567371, 0.000558696, 0.000523427, 0.0107903, 0.000799945, 0.00487563
5000, 30000, 0.000453713, 0.000546148, 0.000537378, 0.000567927, 0.0107025, 0.000794727, 0.00487307
5000, 30000, 0.000468293, 0.000571926, 0.000557678, 0.000531631, 0.0107588, 0.000809673, 0.00545692
5000, 30000, 0.000489143, 0.000627844, 0.000582272, 0.000537566, 0.0106335, 0.000791516, 0.00510542
5000, 30000, 0.000455974, 0.000535265, 0.000546677, 0.000537465, 0.0106754, 0.000803058, 0.0050976
5000, 30000, 0.000445246, 0.000610961, 0.000751383, 0.000522387, 0.010869, 0.000804057, 0.00564575
5000, 30000, 0.000483762, 0.000564858, 0.000576471, 0.000558962, 0.0109553, 0.000819092, 0.00493954
5000, 30000, 0.000455337, 0.000559776, 0.000603099, 0.000603862, 0.0116576, 0.000819813, 0.00530776
5000, 30000, 0.000443935, 0.000563088, 0.000576951, 0.000557926, 0.0109412, 0.000802242, 0.00549436
5000, 30000, 0.000440991, 0.000551964, 0.000535912, 0.000551933, 0.0108974, 0.000812768, 0.00490643
5000, 30000, 0.000457712, 0.00057661, 0.00054447, 0.000544496, 0.0109608, 0.000830359, 0.00561356
5000, 30000, 0.000471758, 0.000553418, 0.000545362, 0.000537654, 0.0108678, 0.000856437, 0.00510554
5000, 30000, 0.000464167, 0.000548407, 0.000583236, 0.000562242, 0.0109354, 0.000848911, 0.00495701
5000, 30000, 0.000467546, 0.000568155, 0.000570676, 0.000567947, 0.0108897, 0.000795795, 0.00501881
5000, 30000, 0.000450739, 0.000553724, 0.000544149, 0.000536551, 0.0108683, 0.000867753, 0.00492141
5000, 30000, 0.000448851, 0.000547457, 0.00056216, 0.000572302, 0.0110591, 0.000821468, 0.00523389
5000, 30000, 0.000487142, 0.000544673, 0.000608098, 0.000561695, 0.010905, 0.000808245, 0.00515028
5000, 30000, 0.000484712, 0.000550641, 0.000574423, 0.000573552, 0.0108804, 0.000864199, 0.00552526
5000, 30000, 0.000467534, 0.000564616, 0.000563534, 0.000566378, 0.0108961, 0.000792042, 0.0048509
5000, 30000, 0.000445644, 0.000570387, 0.000569526, 0.000556096, 0.0106995, 0.000790951, 0.0048289
5000, 30000, 0.000429154, 0.000549996, 0.000542453, 0.000534311, 0.0107523, 0.000800904, 0.00497019
5000, 30000, 0.000456329, 0.000598348, 0.000569876, 0.000533878, 0.0108023, 0.000922725, 0.00500336
5000, 30000, 0.000453697, 0.000533905, 0.000552007, 0.000542717, 0.0107182, 0.00105279, 0.00574906
5000, 30000, 0.000478501, 0.000560164, 0.00056555, 0.000580703, 0.0108197, 0.000823847, 0.00549745
5000, 30000, 0.000437318, 0.000543825, 0.000529923, 0.000524577, 0.0110971, 0.000788816, 0.00488598
5000, 30000, 0.000454045, 0.0005516, 0.000539768, 0.000546876, 0.0109544, 0.000819813, 0.00498368
5000, 30000, 0.000478162, 0.000548912, 0.000542698, 0.000535826, 0.011185, 0.000845038, 0.0052466
5000, 30000, 0.000472085, 0.000565506, 0.000550813, 0.000555851, 0.0110734, 0.000809852, 0.00525094
5000, 30000, 0.000457261, 0.00054973, 0.00056442, 0.000579138, 0.0112642, 0.000821429, 0.00534761
5000, 30000, 0.000457761, 0.000571758, 0.000550949, 0.000557605, 0.0111678, 0.000804024, 0.00495167
5000, 30000, 0.00045461, 0.00056796, 0.000564566, 0.000563615, 0.0112235, 0.000815992, 0.00491474
5000, 30000, 0.000491278, 0.000546537, 0.000558667, 0.000533076, 0.0110701, 0.000870728, 0.00496245
5000, 30000, 0.000457947, 0.000550067, 0.000555382, 0.000549254, 0.0113262, 0.000801137, 0.00496163
5000, 30000, 0.0004676, 0.000575624, 0.000599371, 0.000541194, 0.0109993, 0.000790718, 0.00493672
5000, 30000, 0.000460911, 0.000559189, 0.000574397, 0.000603398, 0.0109862, 0.000827428, 0.00524639
5000, 30000, 0.000458253, 0.000563601, 0.00055802, 0.000547456, 0.011129, 0.000850013, 0.00543471
5000, 30000, 0.00044617, 0.000545544, 0.000538046, 0.000537429, 0.011327, 0.000837614, 0.0051017
5000, 30000, 0.000452773, 0.000548255, 0.000550864, 0.000549287, 0.011122, 0.00083332, 0.00495085
5000, 30000, 0.000488669, 0.000580707, 0.000550701, 0.000578846, 0.0111629, 0.000845042, 0.005173
5000, 30000, 0.000468178, 0.00056756, 0.000541764, 0.000544749, 0.0112127, 0.00079769, 0.00529562
5000, 30000, 0.000442531, 0.000557501, 0.000568535, 0.000541842, 0.0111594, 0.000806422, 0.00556899
5000, 30000, 0.000484935, 0.000549019, 0.000560489, 0.000545992, 0.0111629, 0.000812471, 0.00504099
5000, 30000, 0.000474667, 0.000571672, 0.000585066, 0.000530766, 0.011094, 0.000820191, 0.00515168
5000, 30000, 0.000444622, 0.000541471, 0.000548317, 0.000569911, 0.0112121, 0.000814597, 0.00527825
5000, 30000, 0.000440755, 0.000577065, 0.00065912, 0.000561291, 0.0109251, 0.000810077, 0.00540304
5000, 30000, 0.000613724, 0.000615704, 0.000549937, 0.000537771, 0.0110421, 0.000849029, 0.0054292
5000, 30000, 0.000471719, 0.000551796, 0.00056337, 0.000576437, 0.0109165, 0.000853414, 0.00509206
5000, 30000, 0.000473506, 0.000559232, 0.000553329, 0.000539287, 0.01088, 0.000787971, 0.00505051
5000, 30000, 0.000713798, 0.000566025, 0.000590165, 0.000548258, 0.0110555, 0.000818448, 0.00539495
5000, 30000, 0.000457211, 0.000658046, 0.000564528, 0.000614533, 0.0110662, 0.000807277, 0.004987
5000, 30000, 0.00047273, 0.000561007, 0.000540672, 0.000544851, 0.0112243, 0.000806886, 0.00483738
5000, 30000, 0.000460093, 0.000542344, 0.000541223, 0.000531499, 0.0109748, 0.000836464, 0.00514709
5000, 30000, 0.000448757, 0.000553574, 0.000538079, 0.000534321, 0.0107226, 0.000920982, 0.00568817
5000, 30000, 0.000452103, 0.000545704, 0.00053157, 0.000525581, 0.0112318, 0.00107298, 0.00504092
5000, 30000, 0.000427334, 0.000550018, 0.000537109, 0.000534818, 0.0109857, 0.000814894, 0.00503048
5000, 30000, 0.000494131, 0.000548103, 0.000552806, 0.000545095, 0.0107944, 0.000799139, 0.00482606
5000, 30000, 0.00043486, 0.000538189, 0.000548714, 0.000531484, 0.0109252, 0.000787233, 0.00555808
5000, 30000, 0.000466872, 0.000542443, 0.000551594, 0.000536396, 0.0109613, 0.000853345, 0.00500332
5000, 30000, 0.000457337, 0.000554337, 0.000533961, 0.000544926, 0.0110636, 0.000830481, 0.00530607
5000, 30000, 0.000453369, 0.000585332, 0.000532764, 0.000535888, 0.0110262, 0.000798028, 0.00486512
5000, 30000, 0.000477759, 0.000791705, 0.000542949, 0.000524827, 0.0108238, 0.000797988, 0.00535203
5000, 30000, 0.000579806, 0.000748098, 0.000665512, 0.000534463, 0.0109521, 0.000797423, 0.00527502
5000, 30000, 0.000448112, 0.000550456, 0.000537591, 0.000706148, 0.0108485, 0.000808917, 0.005049
5000, 30000, 0.000477604, 0.000547683, 0.000560831, 0.000537644, 0.0111175, 0.000811417, 0.00581056
5000, 30000, 0.000474044, 0.000558426, 0.000542004, 0.000542504, 0.0111392, 0.000828658, 0.00514811
5000, 30000, 0.000430268, 0.000566461, 0.000563086, 0.000557191, 0.0109536, 0.00101498, 0.0050964
5000, 30000, 0.000431944, 0.000548872, 0.000542171, 0.000540768, 0.0109654, 0.000815803, 0.00542464
5000, 30000, 0.000455944, 0.00056091, 0.000549037, 0.000564846, 0.0110489, 0.000814539, 0.00530944
5000, 30000, 0.000513424, 0.000581032, 0.000545201, 0.000550892, 0.0117026, 0.000818831, 0.00555144
5000, 30000, 0.000496396, 0.000544698, 0.000547576, 0.000543667, 0.0109112, 0.00082238, 0.00531782
5000, 30000, 0.000446093, 0.00056907, 0.000549342, 0.000610657, 0.0109614, 0.000802625, 0.0052173
5000, 30000, 0.000474431, 0.000566966, 0.000577155, 0.000539753, 0.0108874, 0.000802857, 0.00529567
5000, 30000, 0.000471942, 0.000572482, 0.000547949, 0.000559799, 0.0111769, 0.000796779, 0.00493554
5000, 30000, 0.00046806, 0.000558593, 0.000562219, 0.000544408, 0.0112262, 0.000815043, 0.00568756
5000, 30000, 0.000503526, 0.000564847, 0.000552029, 0.000538376, 0.0112437, 0.000870049, 0.00567719
5000, 30000, 0.000436918, 0.000556798, 0.000537091, 0.000543484, 0.0109878, 0.000848003, 0.00579985
5000, 30000, 0.000472394, 0.000556492, 0.000533516, 0.000543615, 0.0110807, 0.000826352, 0.00490371
5000, 30000, 0.000465552, 0.000650374, 0.000624128, 0.000545834, 0.0112273, 0.000806957, 0.00495644
5000, 30000, 0.000435193, 0.000556882, 0.000556361, 0.000549088, 0.0112657, 0.00089072, 0.00509886
5000, 30000, 0.000484215, 0.000557096, 0.000562692, 0.000529078, 0.0111045, 0.000831789, 0.00532669
5000, 30000, 0.000447347, 0.000549931, 0.000609078, 0.000570134, 0.0113251, 0.000824516, 0.00504177
5000, 30000, 0.000487475, 0.000555968, 0.000558452, 0.000536132, 0.0111752, 0.000896603, 0.00498154
5000, 30000, 0.000428188, 0.000565894, 0.000552927, 0.0005479, 0.0111792, 0.000921132, 0.00501184
5000, 30000, 0.000463322, 0.00055287, 0.000550823, 0.000546728, 0.0111635, 0.000963211, 0.00544171
5000, 30000, 0.000482134, 0.000554792, 0.000541279, 0.000546322, 0.0109236, 0.000823889, 0.00558027
5000, 30000, 0.000467572, 0.000567931, 0.000540002, 0.000565034, 0.0112199, 0.000806905, 0.00521821
5000, 30000, 0.00045268, 0.000557064, 0.000570667, 0.00053589, 0.0110004, 0.000818255, 0.00519416
5000, 30000, 0.000470405, 0.000579337, 0.00058287, 0.000548633, 0.010884, 0.000802138, 0.00514715
5000, 30000, 0.000439487, 0.000582347, 0.000538747, 0.00056284, 0.0109209, 0.000813692, 0.00491588
5000, 30000, 0.000464892, 0.000549256, 0.000530628, 0.000538774, 0.011148, 0.000816607, 0.00486783
5000, 30000, 0.000476845, 0.00055825, 0.000542646, 0.000545524, 0.0110623, 0.000823548, 0.00490535
5000, 30000, 0.000476542, 0.000556084, 0.000564037, 0.000547013, 0.0113658, 0.000812843, 0.00486986
5000, 30000, 0.00043848, 0.000556088, 0.000564977, 0.000560464, 0.0110355, 0.000834628, 0.00589026
5000, 30000, 0.000446222, 0.000550167, 0.000546695, 0.000551143, 0.0110551, 0.000819016, 0.00504787
5000, 30000, 0.000454654, 0.00054755, 0.000542217, 0.000537125, 0.0111102, 0.000823666, 0.00511038
5000, 30000, 0.000451635, 0.000547593, 0.000547376, 0.000541444, 0.0111094, 0.000892592, 0.00512435
5000, 30000, 0.000473703, 0.000541168, 0.00053694, 0.000539644, 0.0110654, 0.00125511, 0.00503707
5000, 30000, 0.000463375, 0.000548239, 0.000546984, 0.000539444, 0.0109989, 0.00083494, 0.0053501
5000, 35000, 0.000536375, 0.000659223, 0.000627587, 0.000891945, 0.0128529, 0.000943614, 0.00669797
5000, 35000, 0.000545357, 0.000659237, 0.000682302, 0.000655288, 0.0128155, 0.000960288, 0.00603453
5000, 35000, 0.000554075, 0.000650168, 0.00066846, 0.000629415, 0.0126342, 0.000948181, 0.0062724
5000, 35000, 0.000524386, 0.000626198, 0.000636496, 0.000626563, 0.0128907, 0.00102996, 0.00646675
5000, 35000, 0.000538531, 0.000639215, 0.000632808, 0.000671688, 0.0129894, 0.000981979, 0.00573781
5000, 35000, 0.000555498, 0.000661192, 0.000696939, 0.000653627, 0.0127025, 0.000937605, 0.0063804
5000, 35000, 0.000516716, 0.000621788, 0.000655417, 0.000623326, 0.0126976, 0.00097883, 0.00669814
5000, 35000, 0.000529144, 0.000635951, 0.000626891, 0.000624085, 0.0126911, 0.000933361, 0.00585382
5000, 35000, 0.000514425, 0.000638305, 0.000623837, 0.000635412, 0.0126422, 0.000930128, 0.00574804
5000, 35000, 0.00056053, 0.000645655, 0.000648664, 0.000660372, 0.0125781, 0.000958872, 0.00594062
5000, 35000, 0.000526141, 0.000643104, 0.000638157, 0.000625099, 0.0126993, 0.000936767, 0.00564483
5000, 35000, 0.000558505, 0.000669995, 0.000643698, 0.000612263, 0.0127101, 0.000938578, 0.00573871
5000, 35000, 0.000549597, 0.000650231, 0.000646946, 0.00063275, 0.0127485, 0.00093087, 0.00595684
5000, 35000, 0.000534919, 0.000713018, 0.000655159, 0.000799778, 0.0125788, 0.000935126, 0.00598566
5000, 35000, 0.000621376, 0.000686234, 0.000662131, 0.000645423, 0.0127603, 0.000964311, 0.00572825
5000, 35000, 0.00054034, 0.000649131, 0.000648106, 0.000612176, 0.0125697, 0.000948293, 0.00581406
5000, 35000, 0.000520163, 0.000653898, 0.000661787, 0.000631992, 0.0124735, 0.000974053, 0.00575086
5000, 35000, 0.000539427, 0.000632192, 0.000623668, 0.00062603, 0.0125284, 0.0009393, 0.00562085
5000, 35000, 0.000522124, 0.000630878, 0.000611498, 0.000611648, 0.0124719, 0.000927598, 0.00603136
5000, 35000, 0.000522559, 0.000667472, 0.000655981, 0.000836368, 0.016525, 0.00227117, 0.00625968
5000, 35000, 0.000539823, 0.000679455, 0.00068658, 0.000667513, 0.0126917, 0.000952341, 0.00600607
5000, 35000, 0.000518893, 0.000646746, 0.000636618, 0.00065035, 0.0126139, 0.000957755, 0.0059061
5000, 35000, 0.000532335, 0.000642143, 0.00064849, 0.000640857, 0.0128709, 0.000919865, 0.00736996
5000, 35000, 0.000898388, 0.000687498, 0.000673369, 0.00068737, 0.0128934, 0.000974391, 0.00625557
5000, 35000, 0.000561672, 0.000655731, 0.000655827, 0.000649103, 0.0128614, 0.000938366, 0.00574203
5000, 35000, 0.00054077, 0.000651311, 0.000656285, 0.00063445, 0.0128166, 0.000946757, 0.00627052
5000, 35000, 0.000546098, 0.000651431, 0.000672267, 0.000688102, 0.0128119, 0.000945094, 0.00571589
5000, 35000, 0.000579338, 0.000634482, 0.000671966, 0.000681439, 0.0127302, 0.000934471, 0.00590868
5000, 35000, 0.000550661, 0.000630875, 0.000637249, 0.000631332, 0.012655, 0.000934914, 0.00577921
5000, 35000, 0.000520738, 0.000682724, 0.000617613, 0.000622215, 0.0124459, 0.000918631, 0.00634718
5000, 35000, 0.000563786, 0.000652701, 0.000655658, 0.000625022, 0.0128143, 0.000961005, 0.00573959
5000, 35000, 0.000534329, 0.000652804, 0.000653624, 0.000653976, 0.0127392, 0.000949917, 0.00615219
5000, 35000, 0.000548351, 0.000656515, 0.000640027, 0.000633334, 0.0126854, 0.000958543, 0.00584154
5000, 35000, 0.000531457, 0.000652511, 0.000628436, 0.000613717, 0.0124342, 0.000923338, 0.00566088
5000, 35000, 0.000537401, 0.000619818, 0.000665218, 0.000637369, 0.0125358, 0.000942253, 0.00566928
5000, 35000, 0.000548787, 0.000628573, 0.000619398, 0.000634873, 0.0127649, 0.000928222, 0.00591931
5000, 35000, 0.000569399, 0.000641106, 0.000683799, 0.000621179, 0.0125303, 0.000956272, 0.00582491
5000, 35000, 0.000538767, 0.000678269, 0.000641824, 0.000667473, 0.0126399, 0.000997688, 0.00596695
5000, 35000, 0.000539793, 0.000658933, 0.000660552, 0.000653906, 0.0127322, 0.000984801, 0.00602184
5000, 35000, 0.000530286, 0.000662766, 0.000656355, 0.000654163, 0.0128818, 0.000964933, 0.00561646
5000, 35000, 0.000532879, 0.000637338, 0.000619854, 0.000610258, 0.0124545, 0.000934587, 0.00580251
5000, 35000, 0.000554966, 0.000695164, 0.000656811, 0.000627529, 0.0124566, 0.000929278, 0.00588979
5000, 35000, 0.000527756, 0.000618695, 0.00063199, 0.000613806, 0.0124744, 0.000961818, 0.00578102
5000, 35000, 0.000537914, 0.000621266, 0.000627212, 0.00062388, 0.012502, 0.000943965, 0.00736307
5000, 35000, 0.000556683, 0.000640116, 0.000647839, 0.000647984, 0.0128163, 0.000936101, 0.00594671
5000, 35000, 0.000529244, 0.00064196, 0.00064968, 0.000643714, 0.0129557, 0.000947241, 0.00594378
5000, 35000, 0.000582865, 0.000659518, 0.000640967, 0.000644921, 0.0127987, 0.00113589, 0.00578727
5000, 35000, 0.000552225, 0.000653259, 0.000637009, 0.000635867, 0.0126906, 0.000935392, 0.00582249
5000, 35000, 0.000549707, 0.000661777, 0.000635783, 0.000657828, 0.0126998, 0.000939299, 0.00578714
5000, 35000, 0.000686929, 0.000643216, 0.000670095, 0.000630604, 0.0127915, 0.000929325, 0.00572079
5000, 35000, 0.000545258, 0.000657685, 0.000666701, 0.000674228, 0.0125942, 0.000921476, 0.00572858
5000, 35000, 0.00055046, 0.000623682, 0.000662589, 0.000645111, 0.01264, 0.000956317, 0.00579051
5000, 35000, 0.00052369, 0.000624638, 0.000625554, 0.000614095, 0.0125152, 0.000925333, 0.00640242
5000, 35000, 0.00060818, 0.000650429, 0.000635679, 0.000644173, 0.0124664, 0.000936439, 0.00585012
5000, 35000, 0.000521626, 0.000648738, 0.000627398, 0.000617587, 0.0126406, 0.000958437, 0.00589592
5000, 35000, 0.000524547, 0.00068177, 0.000666222, 0.000651773, 0.0126561, 0.000940319, 0.00567489
5000, 35000, 0.000523303, 0.000641408, 0.000631426, 0.000634615, 0.0126405, 0.000975394, 0.00599813
5000, 35000, 0.000536644, 0.000663114, 0.000656302, 0.000642422, 0.012646, 0.00100191, 0.00642872
5000, 35000, 0.000540871, 0.000663535, 0.000747686, 0.00063121, 0.0127292, 0.000939916, 0.00571761
